"","stock_code","brood_year","age","Mat.Rate","Marine.Survival","Stock.Country","stock_name","area","ecoregion","RunType","Hatchery","Age","Wild","Code","Code2","calendar_year","location","sst_winter","sst_spring","Beuti_sti","Beuti_sti_scale","Beuti_tumi","Beuti_tumi_scale","BI","stand_BI","pdo_spring","pdo_winter","region"
"698","PPS",2012,2,0.0253,0.006035335,"CA","Puntledge River Summer","Strait of Georgia",2,"Summer","Puntledge","Age 0","Hatchery",5,19,2013,"45N",-0.625515836152253,0.511516082863139,96,0.456453475658988,349.689,-0.26960008365446,0.576744186,0.648462689774037,-0.412157933560333,-1.00960920553172,"Salish Sea"
"699","PPS",2013,2,0.1348,0.012513712,"CA","Puntledge River Summer","Strait of Georgia",2,"Summer","Puntledge","Age 0","Hatchery",5,19,2014,"45N",-0.702504076875735,1.26664919988783,97,0.48700007536848,199.479,-0.923743417694902,0.325581395,-0.878757853299286,0.668106840821959,0.0386610532658039,"Salish Sea"
"700","PPS",2014,2,0.1527,0.009139914,"CA","Puntledge River Summer","Strait of Georgia",2,"Summer","Puntledge","Age 0","Hatchery",5,19,2015,"45N",2.75301174844701,2.1724689626693,101,0.60918647420645,396.226,-0.0669380216330227,0.413953488,-0.341402477820972,0.871763314680915,1.63798576834964,"Salish Sea"
"701","PPS",2015,2,0.0542,0.008858861,"CA","Puntledge River Summer","Strait of Georgia",2,"Summer","Puntledge","Age 0","Hatchery",5,19,2016,"45N",1.87037888557907,2.58417681278593,74,-0.215571717949847,400.823,-0.0469187359224582,0.237209302,-1.4161132287776,1.51224816725184,1.3972953161786,"Salish Sea"
"702","PPS",2016,2,0.0477,0.007581492,"CA","Puntledge River Summer","Strait of Georgia",2,"Summer","Puntledge","Age 0","Hatchery",5,19,2017,"45N",0.129544339517016,1.10626316488517,116,1.06738546984884,473.228,0.26839481245114,0.479069767,0.0545435880009114,0.671058383921364,0.269850566535348,"Salish Sea"
"703","PPS",2017,2,0.0766,0.009582443,"CA","Puntledge River Summer","Strait of Georgia",2,"Summer","Puntledge","Age 0","Hatchery",5,19,2018,"45N",0.559128763324464,1.43758205024297,103,0.670279673625435,419.665,0.0351355127959363,0.762790698,1.77973716702548,-0.302950838882342,0.121002523745368,"Salish Sea"
"704","PPS",2018,2,0.0412,0.00478,"CA","Puntledge River Summer","Strait of Georgia",2,"Summer","Puntledge","Age 0","Hatchery",5,19,2019,"45N",0.668499282509399,0.927742852150524,107,0.792466072463405,481.885,0.306094824719219,0.846511628,2.28881067935638,0.355243272285011,-0.205196378539058,"Salish Sea"
"705","PPS",2019,2,0.1982,0.003852255,"CA","Puntledge River Summer","Strait of Georgia",2,"Summer","Puntledge","Age 0","Hatchery",5,19,2020,"45N",-0.394565503250554,1.11559835776812,38,-1.31524930749158,606.501,0.848779903707194,0.744186047,1.66660972051645,-0.497752683443083,-1.2122959020968,"Salish Sea"
"706","QUE",1977,2,0,0.007320702,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1978,"45N",0.613506580773079,1.05693252716998,NA,NA,NA,NA,0.437209302,-0.199993168164542,0.898327202575562,1.04576057682354,"Washington Coast"
"707","QUE",1978,2,0,0.00905901,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1979,"45N",-1.60739328422688,0.123418503812295,NA,NA,NA,NA,0.586046512,0.70502641606885,0.467401910062407,-0.487057565949872,"Washington Coast"
"708","QUE",1979,2,0,0.032277616,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1980,"45N",0.138264750280157,0.463156711752558,NA,NA,NA,NA,0.386046512,-0.511093644544208,0.476256539360623,0.656222081862532,"Washington Coast"
"709","QUE",1980,2,0,0.011109183,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1981,"45N",1.00392752627082,0.435744926545203,NA,NA,NA,NA,0.311627907,-0.963603436660904,1.50339353795362,1.40996323471392,"Washington Coast"
"710","QUE",1981,2,0,0.007145662,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1982,"45N",-0.863453186835536,-0.698601987852723,NA,NA,NA,NA,0.669767442,1.21409992839976,-0.586298976425238,0.114668564477709,"Washington Coast"
"711","QUE",1982,2,0,0.012071148,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1983,"45N",0.874905634148351,1.51802664021625,NA,NA,NA,NA,0.213953488,-1.55752253843403,1.50044199485422,1.23894633448714,"Washington Coast"
"712","QUE",1983,2,0,0.042416197,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1984,"45N",0.264271833648903,-0.169857084157089,NA,NA,NA,NA,0.186046512,-1.72721370515727,0.78321702169876,1.5904810738422,"Washington Coast"
"713","QUE",1985,2,0,0.034266703,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1986,"45N",-0.397765059936942,0.358248015117176,NA,NA,NA,NA,0.23255814,-1.44439508584441,1.06066207304285,1.58414711457454,"Washington Coast"
"714","QUE",1986,2,0.0017,0.025507379,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1987,"45N",0.677663448042647,0.586601194869503,NA,NA,NA,NA,0.339534884,-0.793912263857068,0.933745719768424,1.612649931279,"Washington Coast"
"715","QUE",1987,2,0,0.026114175,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1988,"45N",-0.0811433334766246,0.246176026976279,14,-2.0483677005194,370.498,-0.178979827759063,0.325581395,-0.878757853299286,0.541190487547536,0.634053224425726,"Washington Coast"
"716","QUE",1988,2,0,0.011902221,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1989,"45N",-1.5739783187816,0.747712188942823,93,0.36481367653051,290.125,-0.528992890716472,0.553488372,0.507053380117607,0.181102229420106,-0.987440348094913,"Washington Coast"
"717","QUE",1989,2,0.0046,0.030818714,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1990,"45N",-0.580138763256119,0.590821614947067,75,-0.185025118240355,515.962,0.454495346615871,0.497674419,0.167671040590536,0.0571374192450888,-0.673909364345805,"Washington Coast"
"718","QUE",1990,2,0,0.026175047,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1991,"45N",-0.78721164637953,-0.00129597391279151,97,0.48700007536848,424.499,0.056186900032149,0.506976744,0.224234760804748,-1.3625548115688,-1.00960920553172,"Washington Coast"
"719","QUE",1991,2,0,0.010067241,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1992,"45N",1.13800416294314,2.04264978419411,64,-0.521037715044772,138.028,-1.19135384323328,0.334883721,-0.822194127004474,1.16396608152203,0.374360894451717,"Washington Coast"
"720","QUE",1992,2,0,0.009625244,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1993,"45N",-0.295810410132496,1.65493059394775,122,1.25066506810579,116.863,-1.28352442884652,0.102325581,-2.23628722356877,1.69819538251436,0.250848688732372,"Washington Coast"
"721","QUE",1993,2,3e-04,0.029465311,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1994,"45N",0.926916416888083,1.13460455501388,61,-0.61267751417325,164.099,-1.07781832055324,0.530232558,0.365644070461178,0.60612443573445,0.71639469490529,"Washington Coast"
"722","QUE",1994,2,0,0.017672053,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1995,"45N",0.568809657776468,1.28277570496155,78,-0.0933853191118773,191.499,-0.958495190583809,0.437209302,-0.199993168164542,0.980970409358907,0.136837421914514,"Washington Coast"
"723","QUE",1995,2,0,0.005856266,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1996,"45N",0.843500027303104,0.701166245605441,116,1.06738546984884,173.086,-1.03868120489502,0.279069767,-1.16157647261215,1.62735834812864,1.16610580290906,"Washington Coast"
"724","QUE",1996,2,0.003,0.011810364,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1997,"45N",0.0800270114901585,1.80255213015099,88,0.212080677983048,47.069,-1.58746744100296,0.372093023,-0.595939233986426,1.70705001181258,0.61188436698892,"Washington Coast"
"725","QUE",1997,2,0.0133,0.030403874,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1998,"45N",2.34646223134246,1.99306459817246,82,0.0288010797260927,166.374,-1.06791101687877,0.404651163,-0.397966198035184,-0.196695287303756,1.47963678665817,"Washington Coast"
"726","QUE",1998,2,0,0.052471156,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,1999,"45N",-0.219833529440946,-0.706626897906369,87,0.181534078273555,518.552,0.465774430799113,0.404651163,-0.397966198035184,-1.6518060353105,-0.69924520141644,"Washington Coast"
"727","QUE",1999,2,0,0.056458246,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2000,"45N",-0.144218949980348,0.563286904883081,77,-0.12393191882137,334.433,-0.336037808866636,0.362790698,-0.652502954200638,-0.344272442274014,-1.05394692040533,"Washington Coast"
"728","QUE",2000,2,0,0.040287446,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2001,"45N",0.158452894332203,-0.278498621829778,32,-1.49852890574853,682.848,1.18126030530486,0.655813953,1.12925433895754,-0.769294648588358,0.276184525803007,"Washington Coast"
"729","QUE",2001,2,0,0.049682009,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2002,"45N",-0.850065000071359,-0.588799645807666,37,-1.34579590720107,941.395,2.30719597261166,0.604651163,0.818153862577873,-0.825373967477057,-0.756250834825369,"Washington Coast"
"730","QUE",2002,2,0,0.01004938,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2003,"45N",1.05128312361967,1.22282065128608,115,1.03683887013934,247.014,-0.716735206632972,0.660465116,1.15753620210495,0.313921668893338,1.42579813288307,"Washington Coast"
"731","QUE",2003,2,0,0.010702068,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2004,"45N",0.142374942117247,2.0206313556851,56,-0.765410512720712,276.795,-0.587043157960724,0.488372093,0.111107314295724,0.417225677372519,-0.0310124986784423,"Washington Coast"
"732","QUE",2004,2,0,0.024817476,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2005,"45N",0.615622831083799,1.75541399574452,105,0.73137287304442,212.501,-0.867034446948116,0.48372093,0.0828254511483175,1.00458275415415,0.428199548226817,"Washington Coast"
"733","QUE",2005,2,0,0.034608254,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2006,"45N",0.426675544508289,0.424370371376029,104,0.700826273334927,535.367,0.539001380815024,0.651162791,1.10097248189073,0.0630405054438991,0.314188281408959,"Washington Coast"
"734","QUE",2006,2,0,0.029270199,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2007,"45N",-0.382362889450639,-0.0190633083576659,69,-0.36830471649731,418.205,0.0287774190092439,0.386046512,-0.511093644544208,0.0276219882510371,-0.534562260457313,"Washington Coast"
"735","QUE",2007,2,0,0.047197454,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2008,"45N",-1.59507041725243,-1.59733972230205,11,-2.14000749964787,906.593,2.15563817811545,0.562790698,0.56361710641242,-1.28286314788486,-1.07928275747596,"Washington Coast"
"736","QUE",2008,2,0,0.039148179,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2009,"45N",-1.90613839987886,-0.495042774573303,6,-2.29274049819534,755.243,1.49653030509088,0.739534884,1.63832785736905,-0.993611924143151,-1.53216084511356,"Washington Coast"
"737","QUE",2009,2,0,0.02471134,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2010,"45N",0.866870512309286,0.414584682929116,94,0.395360276240003,406.225,-0.0233937889116966,0.246511628,-1.35954950248279,-0.0284573306376611,0.301520362873642,"Washington Coast"
"738","QUE",2010,2,0,0.052020582,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2011,"45N",-0.660575546405558,-0.0414189218085984,87,0.181534078273555,489.949,0.341212405743799,0.446511628,-0.14342944186973,-0.544977373033566,-1.1806261057585,"Washington Coast"
"739","QUE",2011,2,0,0.023059882,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2012,"45N",-0.960355661602417,-0.0464597565717371,117,1.09793206955833,428.184,0.0722345545554099,0.330232558,-0.85047599015188,-1.1352859929146,-1.28196945404104,"Washington Coast"
"740","QUE",2012,2,0,0.029180003,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2013,"45N",-0.625515836152253,0.511516082863139,96,0.456453475658988,349.689,-0.26960008365446,0.576744186,0.648462689774037,-0.412157933560333,-1.00960920553172,"Washington Coast"
"741","QUE",2013,2,0,0.01504304,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2014,"45N",-0.702504076875735,1.26664919988783,97,0.48700007536848,199.479,-0.923743417694902,0.325581395,-0.878757853299286,0.668106840821959,0.0386610532658039,"Washington Coast"
"742","QUE",2014,2,0,0.017201596,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2015,"45N",2.75301174844701,2.1724689626693,101,0.60918647420645,396.226,-0.0669380216330227,0.413953488,-0.341402477820972,0.871763314680915,1.63798576834964,"Washington Coast"
"743","QUE",2015,2,0,0.020405771,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2016,"45N",1.87037888557907,2.58417681278593,74,-0.215571717949847,400.823,-0.0469187359224582,0.237209302,-1.4161132287776,1.51224816725184,1.3972953161786,"Washington Coast"
"744","QUE",2016,2,0,0.042039616,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2017,"45N",0.129544339517016,1.10626316488517,116,1.06738546984884,473.228,0.26839481245114,0.479069767,0.0545435880009114,0.671058383921364,0.269850566535348,"Washington Coast"
"745","QUE",2017,2,0,0.022061062,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2018,"45N",0.559128763324464,1.43758205024297,103,0.670279673625435,419.665,0.0351355127959363,0.762790698,1.77973716702548,-0.302950838882342,0.121002523745368,"Washington Coast"
"746","QUE",2018,2,0,0.01652737,"US","Queets Fall Fingerling","North Washington Coast",2,"Fall","Wild, Salmon River (WA)","Age 0","Wild",5,19,2019,"45N",0.668499282509399,0.927742852150524,107,0.792466072463405,481.885,0.306094824719219,0.846511628,2.28881067935638,0.355243272285011,-0.205196378539058,"Washington Coast"
"747","QUI",1974,2,0.0062,0.091124035,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1975,"45N",-0.939388184476981,-1.04411262802686,NA,NA,NA,NA,0.613953488,0.874717582792085,-1.34779709607177,-0.582066954964753,"Salish Sea"
"748","QUI",1975,2,0,0.021348836,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1976,"45N",-1.32123877872852,-0.975107603761456,NA,NA,NA,NA,0.525581395,0.337362207313771,-0.872598657067539,-0.819590427501956,"Salish Sea"
"749","QUI",1976,2,9e-04,0.090921821,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1977,"45N",0.841848344811929,-0.0870075620725758,NA,NA,NA,NA,0.381395349,-0.539375507691614,0.0659920485433043,1.32445478460053,"Salish Sea"
"750","QUI",1977,2,0.004,0.026259851,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1978,"45N",0.613506580773079,1.05693252716998,NA,NA,NA,NA,0.437209302,-0.199993168164542,0.898327202575562,1.04576057682354,"Salish Sea"
"751","QUI",1978,2,0.0021,0.04869189,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1979,"45N",-1.60739328422688,0.123418503812295,NA,NA,NA,NA,0.586046512,0.70502641606885,0.467401910062407,-0.487057565949872,"Salish Sea"
"752","QUI",1979,2,7e-04,0.024868733,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1980,"45N",0.138264750280157,0.463156711752558,NA,NA,NA,NA,0.386046512,-0.511093644544208,0.476256539360623,0.656222081862532,"Salish Sea"
"753","QUI",1980,2,0.0058,0.030224633,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1981,"45N",1.00392752627082,0.435744926545203,NA,NA,NA,NA,0.311627907,-0.963603436660904,1.50339353795362,1.40996323471392,"Salish Sea"
"754","QUI",1981,2,7e-04,0.079308305,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1982,"45N",-0.863453186835536,-0.698601987852723,NA,NA,NA,NA,0.669767442,1.21409992839976,-0.586298976425238,0.114668564477709,"Salish Sea"
"755","QUI",1982,2,0.0144,0.042322892,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1983,"45N",0.874905634148351,1.51802664021625,NA,NA,NA,NA,0.213953488,-1.55752253843403,1.50044199485422,1.23894633448714,"Salish Sea"
"756","QUI",1983,2,0.006,0.037023943,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1984,"45N",0.264271833648903,-0.169857084157089,NA,NA,NA,NA,0.186046512,-1.72721370515727,0.78321702169876,1.5904810738422,"Salish Sea"
"757","QUI",1984,2,0.0016,0.046742094,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1985,"45N",-0.725451620161248,-0.0679162101775377,NA,NA,NA,NA,0.730232558,1.58176413107423,-0.128809796017437,0.577047591016797,"Salish Sea"
"758","QUI",1985,2,0.0052,0.01273616,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1986,"45N",-0.397765059936942,0.358248015117176,NA,NA,NA,NA,0.23255814,-1.44439508584441,1.06066207304285,1.58414711457454,"Salish Sea"
"759","QUI",1986,2,0.0029,0.024950754,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1987,"45N",0.677663448042647,0.586601194869503,NA,NA,NA,NA,0.339534884,-0.793912263857068,0.933745719768424,1.612649931279,"Salish Sea"
"760","QUI",1987,2,0.002,0.012619634,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1988,"45N",-0.0811433334766246,0.246176026976279,14,-2.0483677005194,370.498,-0.178979827759063,0.325581395,-0.878757853299286,0.541190487547536,0.634053224425726,"Salish Sea"
"761","QUI",1988,2,0.0029,0.0115,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1989,"45N",-1.5739783187816,0.747712188942823,93,0.36481367653051,290.125,-0.528992890716472,0.553488372,0.507053380117607,0.181102229420106,-0.987440348094913,"Salish Sea"
"762","QUI",1989,2,0,0.002251165,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1990,"45N",-0.580138763256119,0.590821614947067,75,-0.185025118240355,515.962,0.454495346615871,0.497674419,0.167671040590536,0.0571374192450888,-0.673909364345805,"Salish Sea"
"763","QUI",1990,2,0.0078,0.006001749,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1991,"45N",-0.78721164637953,-0.00129597391279151,97,0.48700007536848,424.499,0.056186900032149,0.506976744,0.224234760804748,-1.3625548115688,-1.00960920553172,"Salish Sea"
"764","QUI",1991,2,0.0026,0.006695783,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1992,"45N",1.13800416294314,2.04264978419411,64,-0.521037715044772,138.028,-1.19135384323328,0.334883721,-0.822194127004474,1.16396608152203,0.374360894451717,"Salish Sea"
"765","QUI",1992,2,0,0.002970922,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1993,"45N",-0.295810410132496,1.65493059394775,122,1.25066506810579,116.863,-1.28352442884652,0.102325581,-2.23628722356877,1.69819538251436,0.250848688732372,"Salish Sea"
"766","QUI",1993,2,0.0012,0.006923828,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1994,"45N",0.926916416888083,1.13460455501388,61,-0.61267751417325,164.099,-1.07781832055324,0.530232558,0.365644070461178,0.60612443573445,0.71639469490529,"Salish Sea"
"767","QUI",1994,2,0.0079,0.008536493,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1995,"45N",0.568809657776468,1.28277570496155,78,-0.0933853191118773,191.499,-0.958495190583809,0.437209302,-0.199993168164542,0.980970409358907,0.136837421914514,"Salish Sea"
"768","QUI",1995,2,0.0047,0.009268026,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1996,"45N",0.843500027303104,0.701166245605441,116,1.06738546984884,173.086,-1.03868120489502,0.279069767,-1.16157647261215,1.62735834812864,1.16610580290906,"Salish Sea"
"769","QUI",1996,2,0.005,0.016906086,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1997,"45N",0.0800270114901585,1.80255213015099,88,0.212080677983048,47.069,-1.58746744100296,0.372093023,-0.595939233986426,1.70705001181258,0.61188436698892,"Salish Sea"
"770","QUI",1997,2,0.005,0.019444727,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1998,"45N",2.34646223134246,1.99306459817246,82,0.0288010797260927,166.374,-1.06791101687877,0.404651163,-0.397966198035184,-0.196695287303756,1.47963678665817,"Salish Sea"
"771","QUI",1998,2,0.0034,0.013441326,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,1999,"45N",-0.219833529440946,-0.706626897906369,87,0.181534078273555,518.552,0.465774430799113,0.404651163,-0.397966198035184,-1.6518060353105,-0.69924520141644,"Salish Sea"
"772","QUI",1999,2,0.002,0.010167572,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2000,"45N",-0.144218949980348,0.563286904883081,77,-0.12393191882137,334.433,-0.336037808866636,0.362790698,-0.652502954200638,-0.344272442274014,-1.05394692040533,"Salish Sea"
"773","QUI",2000,2,0,0.00903363,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2001,"45N",0.158452894332203,-0.278498621829778,32,-1.49852890574853,682.848,1.18126030530486,0.655813953,1.12925433895754,-0.769294648588358,0.276184525803007,"Salish Sea"
"774","QUI",2001,2,6e-04,0.012195743,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2002,"45N",-0.850065000071359,-0.588799645807666,37,-1.34579590720107,941.395,2.30719597261166,0.604651163,0.818153862577873,-0.825373967477057,-0.756250834825369,"Salish Sea"
"775","QUI",2002,2,0.0041,0.00881527,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2003,"45N",1.05128312361967,1.22282065128608,115,1.03683887013934,247.014,-0.716735206632972,0.660465116,1.15753620210495,0.313921668893338,1.42579813288307,"Salish Sea"
"776","QUI",2003,2,0.0098,0.010128388,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2004,"45N",0.142374942117247,2.0206313556851,56,-0.765410512720712,276.795,-0.587043157960724,0.488372093,0.111107314295724,0.417225677372519,-0.0310124986784423,"Salish Sea"
"777","QUI",2004,2,0.0126,0.005931149,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2005,"45N",0.615622831083799,1.75541399574452,105,0.73137287304442,212.501,-0.867034446948116,0.48372093,0.0828254511483175,1.00458275415415,0.428199548226817,"Salish Sea"
"778","QUI",2005,2,0.001,0.008613058,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2006,"45N",0.426675544508289,0.424370371376029,104,0.700826273334927,535.367,0.539001380815024,0.651162791,1.10097248189073,0.0630405054438991,0.314188281408959,"Salish Sea"
"779","QUI",2006,2,0.0047,0.001593313,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2007,"45N",-0.382362889450639,-0.0190633083576659,69,-0.36830471649731,418.205,0.0287774190092439,0.386046512,-0.511093644544208,0.0276219882510371,-0.534562260457313,"Salish Sea"
"780","QUI",2007,2,0.001,0.006288402,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2008,"45N",-1.59507041725243,-1.59733972230205,11,-2.14000749964787,906.593,2.15563817811545,0.562790698,0.56361710641242,-1.28286314788486,-1.07928275747596,"Salish Sea"
"781","QUI",2008,2,0.0035,0.008695872,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2009,"45N",-1.90613839987886,-0.495042774573303,6,-2.29274049819534,755.243,1.49653030509088,0.739534884,1.63832785736905,-0.993611924143151,-1.53216084511356,"Salish Sea"
"782","QUI",2009,2,0.001,0.003223736,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2010,"45N",0.866870512309286,0.414584682929116,94,0.395360276240003,406.225,-0.0233937889116966,0.246511628,-1.35954950248279,-0.0284573306376611,0.301520362873642,"Salish Sea"
"783","QUI",2010,2,0.0092,0.00295472,"CA","Quinsam River Fall ","Strait of Georgia",2,"Fall","Quinsam","Age 0","Hatchery",1,15,2011,"45N",-0.660575546405558,-0.0414189218085984,87,0.181534078273555,489.949,0.341212405743799,0.446511628,-0.14342944186973,-0.544977373033566,-1.1806261057585,"Salish Sea"
